,labels,kor_sentence
3901,0,"두 번째로 인수한 회사는 스웨덴의 Reftele Maskinservice AB로, 주로 현장 서비스와 예비 부품 제조업을 하고 있으며, 연간 10명의 직원이 근무하고 1.2mln유로의 매출을 올리고 있다."
3902,0,"이 회사가 운영하는 부문은 냉동식품 사업, 해산물 사업, 식물성 기름 사업, 곡물 거래 및 기타 사업 부문이다."
3903,0,매각 컨소시엄에는 오코은행의 벤처캐피털 계열사인 바이오펀드운용과 정부 소유 투자그룹인 핀란드 산업투자가 운용하는 펀드가 포함돼 있다.
3904,0,"이 솔루션은 다중 윈도우 시스템으로 AAV 모바일에서 개발한 태블릿에서 시연되며, 메시지와 캘린더를 나란히 보는 등 여러 애플리케이션을 동시에 사용할 수 있다."
3905,0,이 솔루션은 고객의 북미 사업을 지원하기 위해 미국에 설치될 예정입니다.
3906,2,글래스턴은 인력 감축이 즉시 시작될 것이라고 덧붙였다.
3907,0,"스토크만 백화점은 연면적 8,000㎡가 넘을 예정이며, 이 프로젝트에 대한 스토크만의 투자는 약 1,200만 유로의 가격표가 붙을 예정이다."
3908,0,이 연구는 2008년에 시작될 것으로 예상된다.
3909,0,스웨덴 바이아웃은 핀란드에 회사를 상장한지 거의 18개월 만에 나머지 지분 22.4%를 매각했다.
3910,0,스웨덴 해양청은 바이킹 선이 스톡홀름으로 가는 도중에 보통 임대하는 후루순 해협을 폐쇄했다.
3911,0,탱크는 현재 벨기에 북부 앤트워프에서 화학 탱크 농장을 짓고 있는 회사로 전달될 것이다.
3912,0,Tekla Structures 제품 박스는 이제 재활용 재료로 만들어집니다.
3913,0,거래 조건은 아직 밝혀지지 않았다.
3914,1,FESCO의 through 서비스는 물류회사와 사업자의 국제적 관계를 강화한 대표적인 사례이다.
3915,0,공장의 총 용량은 연간 약 100개의 엔진이 될 것입니다.
3916,0,따라서 1999년부터 2017년까지의 총 배출량 감소는 41%가 될 것이다.
3917,0,"공장 확장의 총 연면적은 29,000 평방미터이다."
3918,2,총 인원 감축은 50명이 될 것이라고 회사측은 밝혔다.
3919,0,2006년과 2007년의 총 투자액은 약 75만 유로에 달할 것으로 예상됩니다.
3920,0,"이 회사에 대한 총 투자액은 5800만 유로이며, 이 중 바르칠라의 지분은 2900만 유로가 될 것이다."
3921,0,프로젝트의 총 투자는 약 36m 유로가 될 것입니다.
3922,0,계약금 총액은 4.0m달러라고 회사 측은 밝혔다.
3923,0,계약 총액은 약 800만 유로입니다.
3924,0,"총 거래 금액은 USD 2,900만입니다."
3925,0,프로젝트의 총 가치는 Atria로 이전될 플롯을 포함하여 약 5천3백만 유로입니다.
3926,0,"프로젝트의 총 가치는 3.0mln 유로 $ 4.4mln 이상으로 추정되며, 이 중 서비스는 2.0mln 유로 $ 2.9mln 이상이고 타사 라이센스는 1.0mln 유로 $ 1.5mln 이상이다."
3927,0,"이 두 계약의 총 가치는 2,100만 유로가 넘는다."
3928,0,이 거래는 스탠다드 차타드 홍콩 은행이 부여한 40만 유로 시장 기반 대출로 자금을 조달할 계획이다.
3929,0,"거래 가치는 1,500만 캐드, 약 1,000만 유로입니다."
3930,0,"이 사업부의 고객은 주로 전문 편의용품 분야뿐 아니라 섬유, 신발, 가구 사업 분야이다."
3931,0,"계약 금액은 약 2,700만 유로입니다."
3932,0,"계약 금액은 약 EUR1.0m입니다. 핀란드 반타에 본사를 둔 포이리는 에너지, 임업, 인프라 및 환경 부문에 컨설팅 및 엔지니어링 서비스를 제공한다."
3933,0,"계약금액은 EUR 2,500만 유로입니다."
3934,0,"계약금액은 총 USD 1,200M입니다."
3935,0,계약 금액은 EUR 3.3 mn 정도입니다.
3936,0,그 거래의 가치는 공개되지 않았다.
3937,0,거래 금액은 SEK25m에서 SEK50m 사이로 추정됩니다.
3939,0,다년 계약의 가치는 연간 200만 유로가 넘는다.
3940,0,3년 계약의 가치는 40만 유로로 추정된다.
3941,0,이런 종류의 주문의 가치는 보통 2백만 유로에서 3백만 유로 사이입니다.
3942,0,"Web-Marela 응용프로그램은 견적, 견적 비교, 계약, 구매, 송장 검사, 재고 관리 및 전달을 위한 초대를 처리합니다."
3943,0,"케미라가 51%, IVRCL이 49% 지분을 갖게 될 이 벤처는 무기응고제 제조시설을 운영하게 되며, 안드라프라데시주 비샤카팟남 비자그에 건설될 예정이며 2011년 하반기 가동을 시작할 예정이다."
3944,2,네덜란드 암스테르담 사무소에서도 인력이 감축될 예정이다.
3945,0,"자연석 포장도로 설치와 지하난방, 지표수 배수설비 설치 등이 추진된다."
3946,0,2004년 스톡옵션을 이용한 이전 주식 가입은 없었다.
3947,0,이 새로운 장치들은 2009년에 운영을 시작한 미국 텍사스 주 샌안토니오의 카고텍의 예술 제조 시설에 건설될 것이다.
3948,0,이러한 주식 거래는 회사가 핵심 사업의 일부가 아닌 자산을 포기하는 전략의 일환이다.
3949,0,이 6개 계약은 2007년 6월 TVS 전자의 계약 제조 시설을 인수한 이후 인도에서 회사가 처음으로 고객을 인수한 것이다.
3950,0,"이것은 언제든지 우리 중 누구라도 될 수 있습니다""라고 그녀는 말했다."
3951,0,"이번 수주 물량이 전달되면 이탈리아의 총 전력 생산량은 1,300MW가 넘을 것으로 보인다."
3952,0,이 평가는 오전부터입니다. 중부유럽과 동유럽 등 CIS 국가 중 최고가 가장 높다.
3953,0,이 나무 옻칠한 시계는 줄무늬 손크로치 커버가 달려 있다.
3954,0,티쿠릴라는 2004년 가을에 콜로릿 페인트의 지분 대부분을 인수했다.
3955,0,Fiskars의 모든 최신 제품 출시 슬라이드 쇼 보기
3956,0,"계약 총액은 약 EUR 1,000만 유로입니다."
3957,0,"전 어포너 브랜드인 벨타 UK라는 이름으로 거래되는 이 회사는 어포너 사의 오랜 파트너로, 특히 영국과 국제적으로 상업 및 산업용 건물 부문에 벨타 브랜드 시스템을 공급하고 있다."
3958,0,"툴리키비는 천연석 제품과 유틸리티 세라믹뿐만 아니라 보온, 동석, 세라믹 난로 등을 제조한다."
3959,0,"TVO의 두 개의 유닛 1,740 MW 올킬루오토 발전소는 두 원자로 모두에서 93.5%의 가동률을 보이며 14.2 TWh를 발생시켰다."
3960,0,그러나 티르브+아이넨은 이미 오래전부터 이 같은 상황을 반복하고 있다는 의견이다.
3961,0,핀란드 법에 따라 의회는 원자력 발전소 건설 허가를 허가한다.
3962,0,계약에 따라 라록스는 2007년 1월 1일부로 핀란드의 납품 프로젝트 및 제품 유지 보수와 관련된 엔지니어링 및 문서 내의 직원 10명을 Etteplan으로 이전할 예정이다.
3963,0,협정에 따라 베네본은 앞으로 출시될 TWIG 통합 GPS 내비게이션과 휴대 전화 장치의 범위에 소비자 및 상업 애플리케이션 모두에서 공동 개발된 웹 기반 추적 및 위치 기술을 사용할 예정이다.
3964,0,"이번 계약 조건에 따라 붕게는 핀란드와 폴란드에 있는 라이시오의 케이주, 마쿠이사, 피즈니 듀엣 브랜드와 제조 공장을 인수하게 된다."
3965,0,"이번 거래계약에 따라 메차리토는 멧사보트니아 지분 24.7%, 엠레알 3%를 인수하게 된다."
3966,0,지하 1층에도 지하주차장이 들어선다.
3967,0,스트래들 항공사의 단가는 70만 유로에서 90만 유로 사이라고 회사측은 덧붙였다.
3968,0,"목록에 없는 영국 생물학은 B 단백질과 D 단백질, 그리고 당뇨병, 간염, 천식 및 기타 심혈관 질환에 적용되는 다른 질병 특화 보조제를 만듭니다."
3969,0,"UPM은 유럽에서 가장 큰 잡지 생산업체로 시장점유율이 30pc를 넘고 있으며, 이 부문의 가격은 분기 동안 기껏해야 보합세를 보였다고 분석가들은 말했다."
3970,0,"UPM-Kymmene은 ""국내 통합에 대한 어떠한 관심도 나타내지 않았다""고 말했다."
3971,0,계약이 완료되면 파노스타자는 그룹 내에서 금속의 열처리에 초점을 맞출 새로운 사업 영역을 설립할 것이다.
3972,0,"올리 테바 마케팅 이사는 ""바이콘은 2010년 말까지 세계 각지에서 태양광 사업에서 입지를 굳히는 것을 목표로 하고 있다""고 말했다."
3973,0,바이살라의 이사회는 회사 연례 총회에서 주당 1.24유로의 배당금을 제안할 예정이다.
3974,0,번개 데이터와 정보 시스템에 대한 바이살라의 전문지식은 광범위한 R&D 경험과 투자를 기반으로 한다.
3975,0,발메트 오토모티브는 8500만 유로의 순매출과 800만 유로의 영업이익을 보고하였다.
3976,0,우리는 우리가 구매하는 회사에 새로운 헌신적인 리더십과 비즈니스 및 전략적 노하우를 제공합니다.
3977,0,"우리는 회사의 미래 발전에 참여하기를 기대합니다""라고 노르트제르난의 토마스 빌링 사장은 말한다."
3978,0,"노르웨이 오슬로에 본사를 둔 베이덱케는 노르웨이, 스웨덴, 덴마크에 6,350여명의 직원이 근무하고 있는 스칸디나비아 건설 및 부동산 개발 그룹으로 연간 매출액은 NOK16.4bn이다."
3979,0,"회사는 이 사업부에 대한 투자 수준을 밝히지 않았지만, 이바이스킬라에 있는 노키아사의 휴대폰 연구개발 연구소의 장비를 구입했다고 밝혔다."
3980,0,잡지를 구독하는 게 어때요?
3981,0,비아노는 자동차와 트럭용 타이어뿐만 아니라 다양한 자동차 부품들을 판매하고 정비 서비스를 제공한다.
3982,0,바이킹 라인과 STX 핀란드는 2013년 봄 투르쿠-스톡홀름 항로에 취항할 2억4000만 유로 규모의 여객선 건조 계획이 있다고 21일 밝혔다.
3983,0,핀란드에 본사를 둔 우토쿰푸는 정부가 일부 스테인리스강 제품에 대해 반덤핑 관세를 면제함에 따라 조만간 인도 철도청과 공급 계약을 체결할 것이라고 밝혔다.
3984,0,"새로운 협정으로, 고객들의 책임은 주로 지역적으로 바뀔 것입니다."
3985,0,"이 인수를 통해 무선 모뎀 장치와 약 1,100명의 직원이 르네사스 전자 주식회사로 이전되었다."
3986,0,시티콘의 전략에 대한 최신 통찰력과 업데이트는 물론 모든 사업부로부터 최신 소식을 들을 수 있다.
3987,2,인력감축은 주로 진단사업이나 액상처리사업 생산물류 등에서 모기업에 근무하는 사람들에게 영향을 미칠 것이다.
3988,1,"아시아태평양 지역의 경우 말레이시아, 대만, 한국에서 비자 웨이브를 이용할 수 있으며 올해는 일본과 동남아로 확대될 것이라고 정 연구원은 덧붙였다."
3989,2,2008 회계연도 3분기에 이포레는 2007 회계연도에 순이익 20만 유로 대비 40만 유로 순손실을 기록했다.
3990,2,코네크레인스 Oyj KCR1V FH는 5.5% 하락한 20.51유로로 6월 이후 가장 큰 하락폭을 기록했다.
3991,0,한편 소액주주들은 텔리아소네라가 입찰을 유지할 것으로 예상하고 주식을 지금 매각하고 있다.
3992,2,"2006 회계연도의 순매출액은 약 20만 유로에 이를 것으로 예상되며, 영업실적 EB이전에 발표했던 것처럼 IT는 손실이 예상됩니다."
3993,2,"2005년 같은 기간의 이익 6300만 유로에 비해 영업손실은 총 2,500만 유로였다."
3994,2,생산수준은 오래전부터 생산자와 합의된 상태여서 소비가 떨어지면 손실로 이어진다.
3995,2,2008년 상반기의 43.8%에 비해 투자 수익률은 4.1%입니다.
3996,2,SSH Communications SECURITY COR STOCK EXCHEERSE 릴리즈 2008년 10월 14일 오후 2시 45분에 Seagate는 연간 전망을 업데이트하고 1년 내내 적자를 유지할 것으로 예상합니다.
3997,2,이번 매각으로 2010년 3월 티쿠릴라 주식을 인수한 솔리디움은 5백만 유로의 자본 손실이 발생한다.
3998,0, 그룹 -5의 세금 전 결과는 0.6백만 유로 (+0.6 )의 손실이었다.
3999,2, 그룹 -20의 세금 전 결과는 -190만 유로 ( -3.0 )였다.
4000,2," 이 기간 동안 그룹의 매출액은 3750만 유로(4820만 유로, 2008년 1~9월)였으며 세금 이전 결과는 -3.5백만 유로(1.2억 유로)의 손실이었다."
4001,0,투자부동산의 공정가치는 2억 5천 1백만 유로였다.
4002,2,총 16.5 mn 여객선 여행은 2006년의 16.5 mn에 비해 약간 감소한 16.5 mn의 여객선 여행이 2007년에 북발트해에서 이루어졌다.
4003,2,핀란드 미디어 그룹 탈렌툼이 수익주의보를 발령했다.
4004,2,"핀란드 해운회사 핀라인스의 세전 손실은 2009년 3분기에 총 6.5 MN의 손실을 기록했으며, 2008년 3분기에는 0.3 MN의 이익을 기록했다."
4005,2,핀란드 포르사시는 2008년 3월 발생한 수돗물에 양잿물이 유출된 데 대해 식품산업업체 홍콩 루오카탈로와 아트리아에 보상금을 지급하지 않겠다고 밝혀왔다.
4006,2,"아칸도 AB(ACANB SS)는 8.9% 하락한 13.35크로나를 기록, 12월 11일 이후 최저치를 기록했다."
4007,0,선사인 바이킹라인에 따르면 EU의 이번 결정이 재정적으로 큰 영향을 미칠 것으로 보인다.
4008,2,"모회사인 HKscan의 CEO Matti Perkonoja에 따르면, 2010년 1/4분기 회사의 실적은 2009년 해당 기간의 수준을 확실히 밑돌고 있다."
4009,0,"2010년 어느 시점에서는 팜베르크, 테크마니, 렘콘, 포르산 베토니, 수오넨조엔 베토니투오테와 같은 모든 개별 회사 이름이 사라질 것이다."
4010,2,첸코프의 1분기 순매출액은 2008년 1분기 .5m 유로에 비해 0.9-1 .2m 유로로 추정된다.
4011,2,희석주당이익(EPS)은 0.25유로 대 0.42유로였다.
4012,2,주당순이익(EPS)은 0.05유로의 손실에 이르렀다.
4013,2,주당순이익(EPS)은 0.38유로의 손실에 이르렀다.
4014,2,주당순이익(EPS)은 0.06유로의 손실에 이르렀다.
